"Work PID","nl","en"
"http://groeningemuseum.be/collection/work/id/0000_GRO0108_I-0109_I","Deze twee portretten vormen een losse diptiek. Het echtpaar trouwde in 1551 of 1552 en liet zich ter gelegenheid van deze plechtigheid vereeuwigen in dit huwelijksportret. Jan van Eyewerve is strak frontaal en in een driekwart positie voorgesteld. Hij houdt de ellebogen uiteen. Dankzij zijn handschoen weet hij zijn rechterhand een elegante houding te geven. Aan de pink van zijn linkerhand bemerken we twee ringen. Zijn kledij is rijk maar sober. Uit het geheel kon opgemaakt worden dat hij behoort tot de welgestelde Brugse burgerij. De man bevindt zich in een vertrek op de verdieping van een huis in de Vlamingstraat te Brugge. De binnenruimte van de kamer wordt gesuggereerd door een achterwand met een smalle muurbank en een sobere renaissance lambrizering. Links boven draagt een putto zijn wapenschild. Het schilderij wordt links boven gedateerd en midden boven wordt de leeftijd van de man vermeld. Rechts boven biedt een raam uitzicht op de Kraanplaats en de Vlamingbrug. Links bevindt zich het Weeghuis en centraal op het plein staat de houten hijskraan \"Craene\" met bovenop de afbeelding van een kraanvogel. De stadswerklieden die het werktuig bedienen, rusten uit op de rand van het rad. Baliekluivers hangen over de kademuren en een sjouwer stoot zijn kruiwagen. Twee broeders van het Sint-Janshospitaal houden het toezicht bij het lossen van de wijn, waarvan zij een beker aangeboden krijgen; een bedelmonnik loopt voorbij. Alles gaat verder op het pendant waarop Jacquemyne Buuck is afgebeeld tot juist onder de heup en staat lichtjes naar haar echtgenoot toegekeerd. Deze afgewende houding accentueert de elegantie van de man. Ze houdt beide handen die formeel over elkaar zijn gevouwen ter hoogte van de schoot. Aan de wijsvinger van haar linkerhand prijken twee ringen. In de rechterhand houdt de vrouw haar handschoenen en een paternoster. Ze bevindt zich samen met haar echtgenoot Jan van Eyewerve in de zelfde ruimte op de verdieping van een woning in de Vlamingstraat te Brugge. De binnenruimte van de kamer wordt hier gesuggereerd door een achterwand met een smalle muurbank en een sobere renaissance lambrisering. De vrouw is net als haar echtgenoot donker gekleed. Ze draagt een hoog aansluitend, fijn geborduurd hemd met een gepijpt kraagje. Een stijve schouderkap, met wit damast gevoerd en afgezoomd met kant, hangt over haar schouders. De mouwen van het kleed zijn op driekwartlengte afgewerkt met bont, waaruit karmozijnen ondermouwen, met fijne kanten manchetten, te voorschijn komen. Op het hoofd draagt zij een ragfijne kanten muts die met een lint onder de kin is geknoopt. Rond de hals draagt zij een lange geknoopte ketting. Naast haar op de bank zit een hond als een levend symbool van de huwelijkstrouw. Het dier draagt een brede halsband versierd met een koperen ring, bel en een leeuwenkop. Rechts boven draagt een putto haar wapenschild. Het schilderij wordt gedateerd en ernaast wordt ook de leeftijd van de vrouw vermeld. Links onder het venster signeerde de kunstenaar met zijn naam en zijn huismerk. Links biedt het venster uitzicht op de Vlamingbrug en het huis De Haene. Het jaartal 1542, wapenschild en motto Plus Oultre van Karel V zijn leesbaar tussen de verschillende versierselen. Op de uitstalbank zien we vreemde koopwaar; helemaal vooraan koopt een broeder iets van een marktkramer. Naast het huis spelen kinderen met enorme dobbelstenen. Over de Kraanbrug zien we de toren van de St.-Janskerk en verder nog, aan de overzijde van het St.-Jansplein, het huis de Croone, eveneens getuige van de wijnhandel in Brugge.","These two portraits form a loose diptych. The couple married in 1551 or 1552 and dropped on the occasion of this ceremony immortalize in this marriage portrait. Jan van Eyewerve is tight frontal and presented in a three-quarter position. He keeps apart the elbows. Thanks to his glove, he knows his right to give an elegant posture. On the little finger of his left hand we find two rings. His attire is rich but sober. Pooled would show that he belongs to the wealthy bourgeoisie Bruges. The man is in a room on the first floor of a house in Vlamingstraat Bruges. The inner space of the chamber is suggested by a rear wall having a narrow wall bench and a sober renaissance paneling. Top left a putto wearing his coat. The painting is dated top left and top middle aged man is mentioned. Right above offers a window view of the Crane Place and the Fleming Bridge. Left is the Weigh House and center of the square is the wood crane \"Craene\" topped the image of a crane. The city workmen who operate the tool, rest on the edge of the wheel. Desk Kluivers overhang the quay walls and a porter thrust his wheelbarrow. Two brothers of the St. John's Hospital to supervise unloading of the wine, which she offered a cup; a mendicant passes by. Everything goes to the counterpart which Jacquemyne ​​Buuck shown to just below the waist and is slightly turned to her husband. This averted attitude accentuates the elegance of the man. She holds both hands formally folded over each other at the lap. The index finger of her left hand adorn two rings. In the right hand the woman holds her gloves and a rosary. She is with her husband John of Eyewerve in the same space on the floor of a house in Vlamingstraat Bruges. The inner space of the chamber is suggested here by a rear wall with a narrow wall bench and a sober renaissance paneling. The woman is dressed like her husband dark. It carries a high connecting, fine embroidered shirt with a collar sucked. A rigid shoulder cap, lined with white damask and bordered by side, hangs over her shoulders. The sleeves of the garment are finished with three-quarter length fur, from crimson sleeves or with fine lace cuffs, emerge. At the head she wears a gossamer lace cap which is tied with a ribbon under the chin. Around the neck she wears a long knotted necklace. Beside her on the couch a dog as a living symbol of marital fidelity. The animal wearing a wide collar adorned with a brass ring bell and a lion. Top right a putto wearing her coat. The painting is dated and beside it is also mentioned the age of the woman. Bottom left of the window the artist signed his name and his brand. Left window offers views of the Fleming Bridge and house De Haene. The year 1542, coat of arms and motto of Charles V Plus Oultre readable between different decorations. The uitstalbank we see foreign merchandise; very front buy a little brother of a market vendor. Next to the house playing children with huge dice. On the crane bridge we see the tower of St. John's Church, and further, on the other side of the St. John's Square, the house Croone also witnessed the wine trade in Bruges."
"http://groeningemuseum.be/collection/work/id/0000_GRO0109_I","Dit paneel vormt de pendant van het portret van Jan van Eyewerve (0000.GRO0108.I). Het echtpaar trouwde in 1551 of 1552 en liet zich ter gelegenheid van deze plechtigheid vereeuwigen in dit huwelijksportret. Jacquemyne Buuck is afgebeeld tot juist onder de heup en staat lichtjes naar haar echtgenoot toegekeerd. Ze houdt beide handen, formeel over elkaar gevouwen, ter hoogte van de schoot. De vrouw is net als haar man donker gekleed. Aan de wijsvinger van haar linkerhand prijken twee ringen. In de rechterhand houdt de vrouw haar handschoenen en een paternoster. De hond naast haar op de bank symboliseert de huwelijkstrouw. Rechts boven draagt een putto haar wapenschild, daarnaast het jaartal 1551 en haar leeftijd, 19 jaar. Ze bevindt zich samen met haar echtgenoot Jan van Eyewerve in dezelfde ruimte op de verdieping van een woning in de Vlamingstraat te Brugge. Een venster biedt uitzicht op de Vlamingbrug, de toren van de Sint-Janskerk en het huis De Haene. De gevel van dit huis draagt het jaartal 1542 en wapenschild en motto ‘Plus Oultre’ van Karel V. Links onder het venster signeerde de kunstenaar met zijn naam en zijn huismerk.","This panel is the counterpart to the portrait of Jan van Eyewerve (0000.GRO0108.I). The couple married in 1551 or 1552 and dropped on the occasion of this ceremony immortalize in this marriage portrait. Jacquemyne ​​Buuck is shown to just below the hip, and is slightly turned to her husband. She holds both hands, formally folded over each other at the lap. The woman is dressed like her husband dark. The index finger of her left hand adorn two rings. In the right hand the woman holds her gloves and a rosary. The dog beside her on the bench symbolizes marital fidelity. Top right a putto wearing her coat, in addition to the year 1551 and its age, 19 years. She is with her husband John of Eyewerve in the same room on the floor of a house in Vlamingstraat Bruges. A window overlooks the Fleming Bridge, the Tower of St John's Church and the house De Haene. The facade of this house bears the date 1542 and coat of arms and motto \"Plus Oultre 'Charles V. left under the window the artist signed his name and his brand."
"http://groeningemuseum.be/collection/work/id/0000_GRO0108_I","Dit portret is de pendant van het portret van Jacquemyne Buuck (0000.GRO0109.I). Het echtpaar trouwde in 1551 of 1552 en liet zich ter gelegenheid van deze plechtigheid vereeuwigen in dit huwelijksportret. Jan van Eyewerve is strak frontaal en in een driekwart positie voorgesteld. Hij houdt de ellebogen uiteen. Als teken van zijn elegantie houdt hij een paar handschoenen in zijn rechterhand. Aan de pink van zijn linkerhand bemerken we twee ringen. Zijn kledij is rijk maar sober. Uit het geheel kan opgemaakt worden dat hij behoort tot de welgestelde Brugse burgerij. Links boven draagt een putto zijn wapenschild, daarboven het jaartal 1551 en daarnaast zijn leeftijd, 29 jaar. De man bevindt zich in een vertrek op de verdieping van een huis in de Vlamingstraat in Brugge. Rechts boven biedt een raam uitzicht op de Kraanplaats en de Vlamingbrug. Links bevindt zich het Weeghuis en centraal op het plein staat de houten hijskraan \"Craene\" met bovenop de afbeelding van een kraanvogel.","This portrait is the counterpart to the portrait of Jacquemyne ​​Buuck (0000.GRO0109.I). The couple married in 1551 or 1552 and dropped on the occasion of this ceremony immortalize in this marriage portrait. Jan van Eyewerve is tight frontal and presented in a three-quarter position. He keeps apart the elbows. As a sign of its elegance he holds a pair of gloves in his right hand. On the little finger of his left hand we find two rings. His attire is rich but sober. From the whole can be seen that he belongs to the wealthy bourgeoisie Bruges. Top left a putto wearing his coat of arms above the year 1551 and also his age, 29 years. The man is in a room on the first floor of a house in Vlamingstraat Bruges. Right above offers a window view of the Crane Place and the Fleming Bridge. Left is the Weigh House and center of the square is the wood crane \"Craene\" topped the image of a crane."
"http://groeningemuseum.be/collection/work/id/0000_GRO0682_I","Het schilderij stelt de Markt in Brugge voor in de tweede helft van de zeventiende eeuw. In het midden herkent men de Halle met het Belfort, links de verdwenen Waterhalle met de winkeltjes die er tegen aanleunden. Van de huizen die op het schilderij voorkomen is alleen het huis Bouchoute bewaard gebleven. In de verte rechts bemerkt men de toren van de Onze-Lieve-Vrouwekerk. Rechts bovenaan is het wapenschild van Guillaume Bassery, bisschop van Brugge (1691-1716), aangebracht. De architectuur verraadt duidelijk de hand van Van Meuninckxhove, met de karakteristieke plastische behandeling van de architectuuronderdelen en de opvallend oplichtende hoogsels in de witte partijen. Op het eigenlijke plein zijn tal van kramers en marktbezoekers te zien, die vermoedelijk van een andere hand zijn. Waarschijnlijk gaat het om negentiende-eeuwse overschilderingen, wat kan afgeleid worden uit de gefantaseerde vroeg-zeventiende-eeuwse kledij en de eerder romantische factuur en lichtbehandeling. Sporen van de oorspronkelijke stoffering zijn hier en daar nog te bemerken. De Markt in Brugge vormt het pendant van De Burg in Brugge (0000.GRO0686.I), dat eveneens in het Groeningemuseum, Brugge bewaard wordt.  (Naar: H. Vlieghe, Stedelijke Musea Brugge. Catalogus Schilderijen 17de en 18de eeuw, Brugge, 1994, p. 189.)","The painting depicts the Market in Bruges for the second half of the seventeenth century. In the middle we recognize the Hall with Belfry, left the disappeared Waterhalle the shops that are against aanleunden. Of the houses that appear in the painting is only the house Bouchoute preserved. In the distance, the right one notices the tower of Our Lady. Top right is the coat of arms of Guillaume Bassery, bishop of Bruges (1691-1716) applied. The architecture clearly betrays the hand of Meuninckxhove, with the characteristic sculptural treatment of architectural elements and the remarkably high luminous fabrics in whites. To see the actual square are numerous vendors and market visitors, who are presumably another hand. It is probably nineteenth-century overpainting, which can be derived from the fanciful early-seventeenth-century clothes and rather romantic invoice and light treatment. Traces of the original furnishings are still here and there to find. The Market in Brugge serves as the equivalent of the Burg in Brugge (0000.GRO0686.I), which is also stored in the Groeningemuseum, Brugge. (In H. Vlieghe, Municipal Museums Bruges Catalog Paintings 17th and 18th centuries, Brugge, 1994, p 189...)"
"http://groeningemuseum.be/collection/work/id/0000_GRO0299_I","Drie vogels, een roerdomp, een kleine waadvogel en een zangvogel zijn zeer nauwgezet en realistisch in trompe-l’oeil geschilderd. Opgehangen aan hun poten worden de dode vogels door een geschilderde imitatielijst ingekaderd. De dode vogels herinneren aan de vergankelijkheid van het leven en het illusionisme van het beeld symboliseert de bedrieglijke schijn van de zichtbare wereld.","Three birds, a bittern, a small wader and passerine very closely and realistically painted in trompe-l'oeil. Suspended on their feet, the dead birds are framed by a painted imitation list. The dead birds recall the transience of life and the illusionism of the picture symbolizes the deceptive appearance of the visible world."
"http://groeningemuseum.be/collection/work/id/1991_GRO0007_I","Aan Thetis was voorspeld dat haar zoon Achilles in de Trojaanse Oorlog zou sneuvelen. Om dit lot te omzeilen, verborg ze hem verkleed als vrouw aan het hof van koning Lycomedes. Voor de Griekse aanvoerders Odysseus en Diomedes was Achilles echter onmisbaar. Ze kwamen zijn schuilplaats te weten, en met een list wilden ze hem ontmaskeren. De twee legeraanvoerders gaven geschenken, waaronder wapens, aan de dochters van Lycomedes, met onder hen de verklede Achilles. Spontaan greep Achilles naar een helm en een zwaard, waardoor hij zichzelf verraadde. Links op het voorplan van het schilderij zijn Odysseus en Diomedes afgebeeld. Eén van hen grijpt Achilles bij zijn mouw, op het moment dat hij een helm past en een wapen grijpt uit de geschenken die rechts in een mand zitten en waarrond de dochters van Lycomedes zich scharen. Het tafereel speelt zich af op een terras, met links een doorkijk naar een tuin.  De Antwerpse schilder Erasmus Quellinus II behoorde tot een familie van beeldhouwers, schilders, etsers en houtsnijders. Hij was leerling en medewerker van Peter Paul Rubens, die hij als stadsschilder van Antwerpen opvolgde. (Naar: H. Vlieghe, Stedelijke Musea Brugge. Catalogus Schilderijen 17de en 18de eeuw, Brugge, 1994, p. 143.)","On Thetis had predicted that her son would die Achilles in the Trojan War. To avoid this fate, she hid him dressed as a woman at the court of King Lycomedes. However, the Greek leaders, Odysseus and Diomedes Achilles was indispensable. They learned, and with a trick they wanted to unmask him shelter. The two commanders gave gifts, including weapons, to the daughters of Lycomedes, with among them the disguised Achilles. Spontaneous Achilles grabbed a helmet and a sword, which he betrayed himself. Left Odysseus and Diomedes are depicted in the foreground of the painting. One of them grabs Achilles at his sleeve, when it fits a helmet and arm grabs the gifts that sit right in a basket and around which the daughters of Lycomedes located hosts. The scene takes place on a terrace, having left a view into a garden. The Antwerp painter Erasmus Quellinus II belonged to a family of sculptors, painters, engravers and sculptors. He was a pupil and collaborator of Peter Paul Rubens, whom he succeeded as city painter of Antwerp. (In H. Vlieghe, Municipal Museums Bruges Catalog Paintings 17th and 18th centuries, Brugge, 1994, p 143...)"
"http://groeningemuseum.be/collection/work/id/0000_GRO0497_I","Bij een opengesneden lijk staan vier geneesheren. Op basis van het groepsportret van het gildebestuur van de Brugse geneesheren, in 1677 door Filips Bernaerts geschilderd, kunnen de mannen geïdentificeerd worden. Het gaat om Cornelis Keldermans, Joris Simaey, Hendrik Franssens en François Guillemin of Frans Toomkins. De gelijkenis in de portretten heeft er eveneens toe geleid dat De anatomische les lange tijd werd toegeschreven aan Filips Bernaerts. Het stijlverschil tussen dit schilderij en Het bestuur van het Brugse chirurgijnsambacht maakt die toeschrijving echter onhoudbaar.","In an open-cut body are four doctors. Based on the group portrait of the guild board of Bruges physicians in 1677 by Philip Bernaerts painted, the men can be identified. It is Cornelis Keldermans Joris Simaey, Henry Franssens and François Guillemin or French Toomkins. The resemblance in the portrait has also led to the anatomy lesson was long attributed to Philip Bernaerts. The style difference between this painting and the Board of the Club's craft surgeon who made the attribution untenable."
"http://groeningemuseum.be/collection/work/id/0000_GRO0235_I","Joannes Lobberecht was landmeter. In opdracht van het Brugse stadsbestuur schilderde hij in 1690 deze kaart. Hier wordt speciaal aandacht besteed om de gronden met de verschillende feodale rechten te visualiseren. Het eigenlijke Brugse stadseigendom is geel gekleurd, de domeinen van de Proosdij zijn rood, die van het kanunnikaat zijn weergegeven in het paars en die van de “heerlichhede vant maendachse” tenslotte in het wit.","Joannes Lobberecht was surveyor. Commissioned by the Bruges city council he painted this map in 1690. Here, special attention is devoted to visualize the grounds with various feudal rights. The actual city of Bruges property is yellow, the domains of the Deanery are red, those of kanunnikaat are shown in purple and the \"heerlichhede vant maendachse\" finally in white."
"http://groeningemuseum.be/collection/work/id/0000_GRO0127_I","n/a","n/a"
"http://groeningemuseum.be/collection/work/id/0000_GRO0249_I","Volgens het opschrift heeft Joannes Lobberecht deze kaart in 1714 uitgevoerd, als de weergave van het grondplan van Brugge, met speciale aandacht voor de waterwegen. De waterwegen - toevoerswegen zoals de Dams en Gentse vaart, versluizingen en overstromingsgebieden - zijn beschreven in tien verschillende rubrieken.","According to the inscription Joannes Lobberecht carried out the map in 1714, when the appearance of the floor plan of Bruges, with special attention to the waterways. The waterways - supply routes such as Dams and Ghent canal, fresh lice individuals and floodplains - are described in ten different categories."
"http://groeningemuseum.be/collection/work/id/0000_GRO1356_I","Dit decoratieve genrestuk schetst een sfeervol beeld van het leven in een welgestelde Brugse burgerfamilie tijdens de 18de eeuw. Een vrouw en zes meisjes houden zich bezig met naai- en verstelwerk terwijl een bediende het vieruurtje op een dienblad binnenbrengt. Het tijdstip kan afgelezen worden op het uurwerk rechts. Het is vijf voor vier. Ondertussen wordt een priester binnengeleid door de heer des huizes, die op een wandelstok met versierde knop rust. De figuren behoren tot de standaardtypen van de Franse salonkunst uit de 18de eeuw. Dit blijkt uit de verfijnde manier waarop ze poseren, hun algemeen voorkomen in mooie met veel kant versierde kleren en hun behoorlijk glad gezicht zonder enig teken van persoonlijkheid. Mogelijk is hier de familie Veranneman-de Massiet afgebeeld. Maar de opschriften op het schilderij - ‘J. Garemeyn peincit 1778’ en ‘accidit 1759’ – spreken dit enigszins tegen. Het voorgestelde lijkt onmogelijk te hebben plaatsgevonden in 1759 toen slecht één van de dochters was geboren. Ook de stijl van de klok spreekt de datering van 1759 tegen. Misschien heeft de kunstenaar een gebeurtenis uit 1759 geschilderd in 1778 en heeft hij de zes dochters op anachronistische wijze in het schilderij verwerkt. Of zijn er andere familieleden voorgesteld?","This genre decorative paints an attractive picture of life in a wealthy citizen Bruges family during the 18th century. A woman and six girls are engaged in sewing and mending, while a clerk brings the tea on a tray. The time can be read off on the movement to the right. It is five to four. Meanwhile, a priest is introduced by the master of the house, on a cane with ornate button alone. The figures are standard types of French salon art from the 18th century. This is evidenced by the sophisticated way they pose, their general appearance in beautiful with lots of lace and decorated their clothes pretty smooth face without any sign of personality. Possibly here shown Veranneman-Massiet the family. But the inscriptions on the painting - \"J. Garemeyn peincit 1778 'and' 1759 accidit '- this is somewhat contradictory. The proposed seems impossible to have occurred in 1759, when only one of the daughters was born. The style of the speaking clock dating from 1759. Perhaps the artist has painted an event from 1759 to 1778 and he has processed six daughters anachronistic way in the painting. Or are there other relatives suggested?"
"http://groeningemuseum.be/collection/work/id/0000_GRO1456_I","De leden van het bestuur zitten aan een lange tafel in hun vergaderlokaal aan de Steenhouwersdijk. De aanleiding van de bijeenkomst is de jaarlijkse kleding, op Allerheiligen, van dertien armen, volgens de bedoelingen van de Gruuthusefundatie uit 1474. De armen staan links op het schilderij. Rechts liggen de kledingstukken die ze zullen krijgen. Achteraan, aan de muur, hangen twee schilderijen. Het ene is een groepsportret van het ambachtsbestuur uit de late zeventiende eeuw; het andere schilderij stelt de Gruuthusefundatie voor. Tussen de drie ramen rechts staan twee sculpturen, een Madonna en een Sint-Anna met druiventros, de patrones van het ambacht. Centraal bovenaan is een tekst aangebracht, waarvan de eerste regel het chronogram van het stichtingsjaar bevat. Rechts onderaan staat een tekst met het chronogram van het jaar 1754, het jaar waarin het schilderij werd vervaardigd. In dat jaar bestond het bestuur uit Karel Huys, deken, Karel Dusean, Karel de Koninck, Joannes van der Donck, Pieter Amel en Lauwereys Seys, als vinders, vermoedelijk de hier afgebeelde zes personen aan tafel.","The board members sit at a long table in their meeting room at the Steenhouwersdijk. The result of the meeting is the annual clothing, All Saints' Day, thirteen arms, according to the intentions of the Gruuthuse Foundation in 1474. The poor are left of the painting. Right are the garments that they will get. Rear wall, hang two paintings. One is a group portrait of the craft board from the late seventeenth century; another painting sets for the Gruuthuse Foundation. Between the three windows to the right there are two sculptures, a Madonna and a St. Anne with bunch of grapes, the patron of the craft. Central top is fitted text, the first line contains the chronogram of the foundation year. Bottom right is a text with the chronogram of the year 1754, the year in which the painting was made. In that year, the board consisted Charles Huys, dean, Charles Dusean, Charles de Koninck, Joannes van der Donck, Peter Amel and Lauwereys Seys, as finders, presumably shown here six people per table."
"http://groeningemuseum.be/collection/work/id/0000_GRO0735_II","n/a","n/a"
"http://groeningemuseum.be/collection/work/id/0000_GRO0156_I","De geportretteerde kende een succesvolle carrière aan de Brugse academie. Nadat hij er lessen gevolgd had bij Matthias De Visch werd hij achtereenvolgens primus van de figuurklassen (1741) en primus van de architectuurklassen (1743). In 1748 en 1749 verbleef hij in Parijs en Valenciennes. Na zijn terugkeer in Brugge werd hij benoemd tot ‘professeur-adjoint’ van de architectuurklassen. In 1755 volgde hij Jan Anton Garemijn op als ‘hoofdprofessor’. Gedurende 52 jaar heeft hij als leraar architectuur en directeur van de Brugse academie een grote invloed uitgeoefend op alle kunstschilders en architecten die er studeerden. Waarschijnlijk heeft Paul Jozef De Cock zelf opdracht gegeven voor dit schilderij en heeft hij er van bij het begin aan gedacht dat dit portret in de galerij van de academie ooit een pendant zou vormen met dit van zijn gewaardeerde stadsgenoot Joseph-Benoît Suvée. Het portret van De Cock stemt inderdaad qua vorm en afmetingen nagenoeg volledig overeen met dit van Suvée. Beiden zijn in driekwart wending weergegeven terwijl ze de toeschouwer aankijken.","The subject had a successful career at the Club's academy. After he had studied with Matthias de Visch he was successively primus of the figure class (1741) and primus of architecture classes (1743). In 1748 and 1749 he lived in Paris and Valenciennes. After his return to Bruges, he was appointed \"professeur-adjoint\" of architecture classes. In 1755 he succeeded John Anton Garemijn as \"head professor. For 52 years he has architecture as a teacher and director of the Bruges Academy exerted a great influence on all the painters and architects who have studied. Probably Paul Joseph De Cock itself commissioned this painting and he has from the beginning thought that this portrait in the gallery of the academy would ever form a pendant with this his esteemed fellow citizen Joseph-Benoît Suvée. The portrait of De Cock, indeed almost completely agrees in terms of shape and dimensions correspond to that of Suvée. Both are shown in three-quarter turn while they look at the spectator."
"http://groeningemuseum.be/collection/work/id/0000_GRO0409_I","Dit schilderij is een typisch voorbeeld van een ‘capriccio’, dit is een voorstelling waarbij de kunstenaar allerlei elementen bij elkaar brengt, die in werkelijkheid niet bij elkaar te vinden zijn. De Cock toont hier een mengeling van bekende monumenten in Rome zoals het Pantheon rechts en de overblijfselen van de tempel van Castor en Pollux links op het middenplan. Het Colosseum is op de achtergrond links voorgesteld. Op de voorgrond zien we enkele mannen en vrouwen rond een fontein die bekroond is door een klassiek beeld van Diana, de Romeinse godin van de jacht. Zij draagt een pijlenkoker over haar schouder en een boog in haar rechterhand. Het doek wordt traditioneel toegeschreven aan Paul Josef de Cock. Het origineel waarop dit schilderij teruggaat, is uitgevoerd door Gian Paolo Panini (Piacenza 1691 – Rome 1765) die gespecialiseerd was in het schilderen van dergelijke Romeinse fantasieën. Waarschijnlijk bleef het werk steeds in het bezit van de kunstenaar. Eén week na zijn overlijden op 29 december 1801 schonk zijn broer Hubert de Cock het landschap met Romeinse ruïnes aan de Brugse academie.","This painting is a typical example of a 'capriccio', this is a performance in which the artist brings all kinds of elements to each other, which are not found together in reality. De Cock here shows a mix of famous monuments in Rome such as the Pantheon right and the remains of the Temple of Castor and Pollux on the left of the center plan. The Colosseum is pictured in the background left. In the foreground we see some men and women around a fountain that is crowned by a classic image of Diana, the Roman goddess of the hunt. She wears a quiver over her shoulder and a bow in her right hand. The fabric is traditionally attributed to Paul Josef de Cock. The original on which this painting back, conducted by Gian Paolo Panini (Piacenza 1691 - Rome 1765) who specialized in painting such Roman fantasies. Probably the work was still in possession of the artist. One week after his death on December 29, 1801 gave his brother Hubert de Cock landscape with Roman ruins at the Bruges academy."
"http://groeningemuseum.be/collection/work/id/0000_GRO0159_I","Dit huiselijke portret van een jong meisje met een hond op haar schoot wordt toegeschreven aan Franciscus van der Donckt. Waarschijnlijk stelt het zijn nichtje, Sylvie de la Rue voor, die later zal huwen met de kunstschilder Joseph Denis Odevaere. Het meisje draagt een duur Empirekleed met de typische hoge taille, laag uitgesneden hals en korte mouwen. Ze zit licht voorovergebogen op een stoel terwijl ze haar hond liefdevol vasthoudt. Op de voorgrond laat ze achteloos een pluimbal rondslingeren. Linksboven zien we een raam waardoor een zicht geboden wordt op de bladeren van een bloeiende wijnstok. Het ovaalvormig schilderij aan de muur rechtsboven is mogelijk een zelfportret van de kunstenaar. Het zegel dat de man draagt, is immers hetzelfde als dat van de staande Franciscus van der Donckt in het Vriendschapsportret van de kunstschilders François Wynckelman, Franciscus van der Donckt en Joseph Odevaere, eveneens in de collectie van het Groeningemuseum. Het portret is een echt meesterwerk in de gediversifieerde en realistische weergave van de materialen, zoals blijkt uit de glans in het kleed van het meisje of het donzige van de vacht bij de hond.","This homely portrait of a young girl with a dog on her lap is attributed to Francis van der Donckt. It probably represents his niece, Sylvie de la Rue for who will marry later with the painter Joseph Denis Odevaere. The girl wears a duration Empire Dress with typical high waist, low-cut neckline and short sleeves. She sits slightly hunched on a chair while holding her dog loving. In the foreground they leave lying around a shuttlecock. Above left we see a window through which a view is offered on the leaves of a flowering vine. The oval painting on the wall right may be a self-portrait of the artist. The seal bears the man, after all, is the same as that of the standing Franciscus van der Donckt in Friendship Portrait painters François WYNCKELMAN, Francis and Joseph van der Donckt Odevaere, also in the collection of the Groeninge Museum. The portrait is a real masterpiece in the diversified and realistic view of the materials, as evidenced by the gleam in the dress of the girl or the downy coat in dogs."
"http://groeningemuseum.be/collection/work/id/0000_GRO0175_I","Op dit schilderij verbeelden menselijke figuren ‘de geschiedenis’, ‘de tijd’ en ‘de legende’. De ‘geschiedenis’ wordt voorgesteld als een forse, gelauwerde vrouw die met behulp van een vergrootglas een tekst op een perkament ontcijfert. Aan de ‘tijd’ wordt gestalte gegeven door een oude man die een oorkonde verscheurt. Achter hem wordt de tand des tijds en de onvermijdelijke vergetelheid verzinnebeeld door een zandloper en een rat die aan een boek knabbelt. Door het raam bemerken we de Brugse Ezelpoort die in brand staat. De ‘legende’ wordt gesymboliseerd door een poëtische ‘jonkvrouw’, met een bloemenkrans om het hoofd, die met een veer een legende noteert. Buiten speelt zich immers de legende van Sint-Isidoor af, de heilige boer die in de nabijheid van de Brugse molens in gebed verzonken is, terwijl een engel in zijn plaats het land beploegt. Edmond Van Hove wordt gekenmerkt door een typisch Brugse retrospectieve kijk op de wereld. Reeds vroeg toont de kunstenaar een grote belangstelling voor de Vlaamse primitieven en de Middeleeuwen, inspiratiebron waaruit hij zijn uitgesproken en gedetailleerd historisch realisme en verstilde ingetogenheid put.","This painting depict human figures 'history', 'time' and 'legend'. The \"history\" is presented as a strong, award-winning woman deciphers the text on parchment using a magnifying glass. The 'time' is shaped by an old man who shreds a document. Behind him, the ravages of time and the inevitable oblivion symbolized by an hourglass and a rat nibbling on a book. Through the window we find the Bruges Ezelpoort that is on fire. The \"legend\" is symbolized by a poetic \"lady\" with a garland around his head, scoring a legend with a feather. Outside indeed takes place the legend of Saint-Isidore, Saint farmer who is absorbed in the vicinity of Bruges mills in prayer, while an angel in his place tills the land. Edmond Van Hove is characterized by a typical Bruges retrospective view of the world. Early on, the artist shows a great interest in the Flemish Primitives and the Middle Ages, which inspired his outspoken and detailed historical realism and serene modesty well."
"http://groeningemuseum.be/collection/work/id/0000_GRO0030_I","n/a","n/a"
"http://groeningemuseum.be/collection/work/id/0000_GRO0046_I","In een interieur, naast de schouw, zit een oude vrouw. Een kat staat op haar linkerschouder en de rugleuning van haar stoel. Op haar schoot liggen twee jongen, een derde jong zit in een mand aan haar voeten. Rechts van de vrouw staat een spinnewiel, erachter is een doorkijk naar een gang met een trap die naar een iets hoger liggende kamer leidt. De genre- en portretschilder Mersseman was vermoedelijk leerling van de Academie te Brugge.","In the interior, next to the fireplace, is an old woman. A cat is on her left shoulder and the back of the chair. On her lap are two cubs, a third pup sits in a basket at her feet. To the right of the woman is a spinning wheel, behind it is a view through to a hallway with a staircase leading to a slightly elevated room. The genre and portrait painter Mersseman consisting was probably a pupil of the Academy of Bruges."
